Player,Player-additional,League,Season,Home Continent,Home Country,Home City,Overall Value,Offensive Performance,Defensive Performance,Biometrics,Migration Difficulty
Edwin Encarnación,encared01,MLB,2011,North America,Dominican Republic,La Romana,52.0,59.5,52.1,63.3,51.3
Edwin Encarnación,encared01,MLB,2012,North America,Dominican Republic,La Romana,69.9,77.2,53.1,63.3,51.3
Edwin Encarnación,encared01,MLB,2013,North America,Dominican Republic,La Romana,65.9,74.9,51.0,63.3,51.3
Edwin Encarnación,encared01,MLB,2014,North America,Dominican Republic,La Romana,64.6,74.6,52.6,63.3,51.3
Edwin Encarnación,encared01,MLB,2015,North America,Dominican Republic,La Romana,69.6,76.7,53.4,63.3,51.3
Edwin Encarnación,encared01,MLB,2016,North America,Dominican Republic,La Romana,65.9,79.0,55.8,63.3,51.3
Edwin Encarnación,encared01,MLB,2017,North America,Dominican Republic,La Romana,60.1,74.6,55.5,63.3,51.3
Edwin Encarnación,encared01,MLB,2018,North America,Dominican Republic,La Romana,56.1,74.3,55.8,63.3,51.3
Edwin Encarnación,encared01,MLB,2019,North America,Dominican Republic,La Romana,59.6,75.2,54.5,63.3,51.3
Edwin Encarnación,encared01,MLB,2020,North America,Dominican Republic,La Romana,46.2,58.0,53.1,63.3,51.3
Jerar Encarnación,encarje01,MLB,2022,North America,Dominican Republic,Bayaguana,47.2,55.5,52.6,77.3,51.3
Juan Encarnación,encarju01,MLB,1997,North America,Dominican Republic,Las Matas de Farfan,47.6,51.4,50.9,41.2,51.3
Juan Encarnación,encarju01,MLB,1998,North America,Dominican Republic,Las Matas de Farfan,52.5,57.2,50.7,41.2,51.3
Juan Encarnación,encarju01,MLB,1999,North America,Dominican Republic,Las Matas de Farfan,56.1,63.7,54.6,41.2,51.3
Juan Encarnación,encarju01,MLB,2000,North America,Dominican Republic,Las Matas de Farfan,56.1,60.8,53.0,41.2,51.3
Juan Encarnación,encarju01,MLB,2001,North America,Dominican Republic,Las Matas de Farfan,45.7,57.8,53.5,41.2,51.3
Juan Encarnación,encarju01,MLB,2002,North America,Dominican Republic,Las Matas de Farfan,57.0,66.1,54.4,41.2,51.3
Juan Encarnación,encarju01,MLB,2003,North America,Dominican Republic,Las Matas de Farfan,48.0,65.4,52.2,41.2,51.3
Juan Encarnación,encarju01,MLB,2004,North America,Dominican Republic,Las Matas de Farfan,48.5,60.3,52.8,41.2,51.3
Juan Encarnación,encarju01,MLB,2005,North America,Dominican Republic,Las Matas de Farfan,50.2,62.3,53.9,41.2,51.3
Juan Encarnación,encarju01,MLB,2006,North America,Dominican Republic,Las Matas de Farfan,52.0,63.2,52.5,41.2,51.3
Juan Encarnación,encarju01,MLB,2007,North America,Dominican Republic,Las Matas de Farfan,48.0,59.1,50.6,41.2,51.3
Luis Encarnación,encarlu01,MLB,1990,North America,Dominican Republic,Santo Domingo,46.2,50.3,52.5,38.1,51.3
Mario Encarnación,encarma01,MLB,2001,North America,Dominican Republic,Bani,45.4,45.0,49.7,58.9,51.3
Mario Encarnación,encarma01,MLB,2002,North America,Dominican Republic,Bani,47.2,43.0,50.1,58.9,51.3
Joe Erautt,erautjo01,MLB,1950,North America,Canada,Vibank,47.6,43.8,47.7,34.8,35.0
Joe Erautt,erautjo01,MLB,1951,North America,Canada,Vibank,46.7,43.0,47.4,34.8,35.0
Eric Erickson,ericker01,MLB,1914,Europe,Sweden,Vargarda,47.6,43.0,50.1,51.9,51.3
Eric Erickson,ericker01,MLB,1916,Europe,Sweden,Vargarda,47.2,43.0,47.5,51.9,51.3
Eric Erickson,ericker01,MLB,1918,Europe,Sweden,Vargarda,46.2,43.0,49.4,51.9,51.3
Eric Erickson,ericker01,MLB,1919,Europe,Sweden,Vargarda,46.2,45.9,52.1,51.9,51.3
Eric Erickson,ericker01,MLB,1920,Europe,Sweden,Vargarda,49.4,48.9,49.2,51.9,51.3
Eric Erickson,ericker01,MLB,1921,Europe,Sweden,Vargarda,46.2,43.5,53.1,51.9,51.3
Eric Erickson,ericker01,MLB,1922,Europe,Sweden,Vargarda,46.2,43.9,51.9,51.9,51.3
Edgmer Escalona,escaled01,MLB,2010,South America,Venezuela,La Guaira,47.6,43.0,46.8,72.0,51.3
Edgmer Escalona,escaled01,MLB,2011,South America,Venezuela,La Guaira,47.2,43.0,47.5,72.0,51.3
Edgmer Escalona,escaled01,MLB,2012,South America,Venezuela,La Guaira,47.6,43.0,46.2,72.0,51.3
Edgmer Escalona,escaled01,MLB,2013,South America,Venezuela,La Guaira,47.2,43.0,46.7,72.0,51.3
Félix Escalona,escalfe01,MLB,2002,South America,Venezuela,Puerto Cabello,46.2,45.5,51.2,45.4,51.3
Félix Escalona,escalfe01,MLB,2003,South America,Venezuela,Puerto Cabello,47.2,45.5,49.1,45.4,51.3
Félix Escalona,escalfe01,MLB,2004,South America,Venezuela,Puerto Cabello,47.6,43.0,48.3,45.4,51.3
Félix Escalona,escalfe01,MLB,2005,South America,Venezuela,Puerto Cabello,49.4,45.5,48.4,45.4,51.3
Nino Escalera,escalni01,MLB,1954,North America,Puerto Rico,Santurce,45.7,43.7,47.9,33.7,35.0
Sergio Escalona,escalse01,MLB,2009,South America,Venezuela,El Tocuyo,47.6,43.0,46.4,55.8,51.3
Sergio Escalona,escalse01,MLB,2011,South America,Venezuela,El Tocuyo,47.6,43.0,46.6,55.8,51.3
Chico Escárrega,escarch01,MLB,1982,North America,Mexico,Los Mochis,52.0,45.8,50.7,42.9,51.3
Álex Escobar,escobal01,MLB,2001,South America,Venezuela,Valencia,45.7,54.1,51.0,47.7,51.3
Álex Escobar,escobal01,MLB,2003,South America,Venezuela,Valencia,50.2,56.0,52.1,47.7,51.3
Álex Escobar,escobal01,MLB,2004,South America,Venezuela,Valencia,52.0,47.8,51.6,47.7,51.3
Álex Escobar,escobal01,MLB,2006,South America,Venezuela,Valencia,49.4,55.0,49.5,47.7,51.3
Alcides Escobar,escobal02,MLB,2008,South America,Venezuela,La Sabana,47.6,43.0,47.4,54.7,51.3
Alcides Escobar,escobal02,MLB,2009,South America,Venezuela,La Sabana,48.9,48.2,49.2,54.7,51.3
Alcides Escobar,escobal02,MLB,2010,South America,Venezuela,La Sabana,49.9,51.4,51.6,54.7,51.3
Alcides Escobar,escobal02,MLB,2011,South America,Venezuela,La Sabana,59.6,51.9,51.7,54.7,51.3
Alcides Escobar,escobal02,MLB,2012,South America,Venezuela,La Sabana,62.8,53.4,53.4,54.7,51.3
Alcides Escobar,escobal02,MLB,2013,South America,Venezuela,La Sabana,49.4,52.9,52.3,54.7,51.3
Alcides Escobar,escobal02,MLB,2014,South America,Venezuela,La Sabana,59.6,52.1,52.2,54.7,51.3
Alcides Escobar,escobal02,MLB,2015,South America,Venezuela,La Sabana,52.0,52.0,51.9,54.7,51.3
Alcides Escobar,escobal02,MLB,2016,South America,Venezuela,La Sabana,50.7,54.4,53.1,54.7,51.3
Alcides Escobar,escobal02,MLB,2017,South America,Venezuela,La Sabana,44.4,53.8,53.5,54.7,51.3
Alcides Escobar,escobal02,MLB,2018,South America,Venezuela,La Sabana,37.8,50.4,52.0,54.7,51.3
Alcides Escobar,escobal02,MLB,2021,South America,Venezuela,La Sabana,54.7,52.1,51.8,54.7,51.3
Alcides Escobar,escobal02,MLB,2022,South America,Venezuela,La Sabana,45.4,46.0,49.6,54.7,51.3
Ángel Escobar,escoban01,MLB,1988,South America,Venezuela,La Sabana,47.6,43.0,47.0,36.6,51.3
Eduardo Escobar,escobed01,MLB,2011,South America,Venezuela,La Pica,48.0,43.0,47.4,45.6,51.3
Eduardo Escobar,escobed01,MLB,2012,South America,Venezuela,La Pica,48.9,45.8,50.3,45.6,51.3
Eduardo Escobar,escobed01,MLB,2013,South America,Venezuela,La Pica,47.6,47.5,50.1,45.6,51.3
Eduardo Escobar,escobed01,MLB,2014,South America,Venezuela,La Pica,51.7,51.9,53.3,45.6,51.3
Eduardo Escobar,escobed01,MLB,2015,South America,Venezuela,La Pica,53.8,58.4,52.9,45.6,51.3
Eduardo Escobar,escobed01,MLB,2016,South America,Venezuela,La Pica,44.4,53.1,52.3,45.6,51.3
Eduardo Escobar,escobed01,MLB,2017,South America,Venezuela,La Pica,53.4,64.7,53.7,45.6,51.3
Eduardo Escobar,escobed01,MLB,2018,South America,Venezuela,La Pica,61.5,65.7,55.2,45.6,51.3
Eduardo Escobar,escobed01,MLB,2019,South America,Venezuela,La Pica,62.3,75.1,55.3,45.6,51.3
Eduardo Escobar,escobed01,MLB,2020,South America,Venezuela,La Pica,45.7,51.9,51.1,45.6,51.3
Eduardo Escobar,escobed01,MLB,2021,South America,Venezuela,La Pica,58.8,69.0,55.1,45.6,51.3
Eduardo Escobar,escobed01,MLB,2022,South America,Venezuela,La Pica,53.0,63.0,55.7,45.6,51.3
Eduardo Escobar,escobed01,MLB,2023,South America,Venezuela,La Pica,42.6,52.2,52.6,45.6,51.3
Edwin Escobar,escobed02,MLB,2014,South America,Venezuela,La Boyera,47.6,43.0,49.6,64.0,51.3
Edwin Escobar,escobed02,MLB,2016,South America,Venezuela,La Boyera,47.6,43.0,46.2,64.0,51.3
José Escobar,escobjo01,MLB,1991,South America,Venezuela,La Sabana,47.6,44.3,48.4,25.0,51.3
Kelvim Escobar,escobke01,MLB,1997,South America,Venezuela,La Guaira,47.6,43.0,46.6,54.7,51.3
Kelvim Escobar,escobke01,MLB,1998,South America,Venezuela,La Guaira,55.2,50.5,59.7,54.7,51.3
Kelvim Escobar,escobke01,MLB,1999,South America,Venezuela,La Guaira,47.6,43.0,49.4,54.7,51.3
Kelvim Escobar,escobke01,MLB,2000,South America,Venezuela,La Guaira,47.2,43.0,54.0,54.7,51.3
Kelvim Escobar,escobke01,MLB,2001,South America,Venezuela,La Guaira,47.6,43.0,48.0,54.7,51.3
Kelvim Escobar,escobke01,MLB,2002,South America,Venezuela,La Guaira,47.6,43.0,46.4,54.7,51.3
Kelvim Escobar,escobke01,MLB,2003,South America,Venezuela,La Guaira,47.6,48.8,52.5,54.7,51.3
Kelvim Escobar,escobke01,MLB,2004,South America,Venezuela,La Guaira,47.6,43.0,46.5,54.7,51.3
Kelvim Escobar,escobke01,MLB,2005,South America,Venezuela,La Guaira,47.6,43.0,46.6,54.7,51.3
Kelvim Escobar,escobke01,MLB,2006,South America,Venezuela,La Guaira,47.2,43.0,51.2,54.7,51.3
Kelvim Escobar,escobke01,MLB,2007,South America,Venezuela,La Guaira,48.0,43.0,51.1,54.7,51.3
Kelvim Escobar,escobke01,MLB,2009,South America,Venezuela,La Guaira,48.0,43.0,61.9,54.7,51.3
Luis Escobar,escoblu01,MLB,2019,South America,Colombia,Cartagena,47.6,43.0,46.8,54.7,51.3
Yunel Escobar,escobyu01,MLB,2007,North America,Cuba,La Habana,58.3,51.4,50.4,60.5,51.3
Yunel Escobar,escobyu01,MLB,2008,North America,Cuba,La Habana,63.3,57.4,51.1,60.5,51.3
Yunel Escobar,escobyu01,MLB,2009,North America,Cuba,La Habana,66.8,61.5,51.1,60.5,51.3
Yunel Escobar,escobyu01,MLB,2010,North America,Cuba,La Habana,57.8,50.7,50.9,60.5,51.3
Yunel Escobar,escobyu01,MLB,2011,North America,Cuba,La Habana,69.1,55.9,51.7,60.5,51.3
Yunel Escobar,escobyu01,MLB,2012,North America,Cuba,La Habana,60.1,55.1,51.6,60.5,51.3
Yunel Escobar,escobyu01,MLB,2013,North America,Cuba,La Habana,62.8,55.6,51.7,60.5,51.3
Yunel Escobar,escobyu01,MLB,2014,North America,Cuba,La Habana,46.7,52.6,51.0,60.5,51.3
Yunel Escobar,escobyu01,MLB,2015,North America,Cuba,La Habana,56.5,56.2,51.6,60.5,51.3
Yunel Escobar,escobyu01,MLB,2016,North America,Cuba,La Habana,53.0,51.9,51.6,60.5,51.3
Yunel Escobar,escobyu01,MLB,2017,North America,Cuba,La Habana,48.9,53.4,51.0,60.5,51.3
José Espada,espadjo01,MLB,2023,North America,Puerto Rico,Ponce,47.6,43.0,53.2,40.1,35.0
Álvaro Espinoza,espinal01,MLB,1984,South America,Venezuela,Valencia,47.6,43.0,47.0,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1985,South America,Venezuela,Valencia,47.6,47.0,48.3,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1986,South America,Venezuela,Valencia,46.2,43.4,48.3,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1988,South America,Venezuela,Valencia,46.7,43.0,47.0,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1989,South America,Venezuela,Valencia,54.3,49.8,50.9,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1990,South America,Venezuela,Valencia,49.4,47.1,50.5,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1991,South America,Venezuela,Valencia,55.2,50.4,50.7,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1993,South America,Venezuela,Valencia,51.2,49.4,49.5,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1994,South America,Venezuela,Valencia,47.6,47.6,49.6,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1995,South America,Venezuela,Valencia,46.2,48.7,48.5,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1996,South America,Venezuela,Valencia,51.7,52.0,49.7,40.1,51.3
Álvaro Espinoza,espinal01,MLB,1997,South America,Venezuela,Valencia,44.9,46.1,48.6,40.1,51.3
Anderson Espinoza,espinan01,MLB,2022,South America,Venezuela,Caracas,47.6,60.1,55.4,53.4,51.3
Juan Espino,espinju01,MLB,1982,North America,Dominican Republic,Bonao,47.6,43.0,48.1,49.3,51.3
Juan Espino,espinju01,MLB,1983,North America,Dominican Republic,Bonao,47.6,49.7,48.7,49.3,51.3
Juan Espino,espinju01,MLB,1985,North America,Dominican Republic,Bonao,48.0,43.0,47.0,49.3,51.3
Juan Espino,espinju01,MLB,1986,North America,Dominican Republic,Bonao,45.4,45.6,48.5,49.3,51.3
Nino Espinosa,espinni01,MLB,1974,North America,Dominican Republic,Villa Altagracia,47.6,43.0,46.4,50.2,51.3
Nino Espinosa,espinni01,MLB,1975,North America,Dominican Republic,Villa Altagracia,47.6,43.0,44.8,50.2,51.3
Nino Espinosa,espinni01,MLB,1976,North America,Dominican Republic,Villa Altagracia,47.2,43.0,47.4,50.2,51.3
Nino Espinosa,espinni01,MLB,1977,North America,Dominican Republic,Villa Altagracia,47.2,45.2,50.1,50.2,51.3
Nino Espinosa,espinni01,MLB,1978,North America,Dominican Republic,Villa Altagracia,48.5,44.8,51.8,50.2,51.3
Nino Espinosa,espinni01,MLB,1979,North America,Dominican Republic,Villa Altagracia,48.0,45.5,52.8,50.2,51.3
Nino Espinosa,espinni01,MLB,1980,North America,Dominican Republic,Villa Altagracia,47.2,44.9,49.0,50.2,51.3
Nino Espinosa,espinni01,MLB,1981,North America,Dominican Republic,Villa Altagracia,47.2,44.8,48.3,50.2,51.3
Paolo Espino,espinpa01,MLB,2017,North America,Panama,Panama,47.6,43.0,46.8,50.2,51.3
Paolo Espino,espinpa01,MLB,2020,North America,Panama,Panama,48.0,57.5,57.4,50.2,51.3
Paolo Espino,espinpa01,MLB,2021,North America,Panama,Panama,48.0,43.0,48.6,50.2,51.3
Paolo Espino,espinpa01,MLB,2022,North America,Panama,Panama,49.9,64.0,57.1,50.2,51.3
Paolo Espino,espinpa01,MLB,2023,North America,Panama,Panama,45.7,52.7,47.2,50.2,51.3
Paolo Espino,espinpa01,MLB,2024,North America,Panama,Panama,46.7,71.9,49.2,50.2,51.3
Raynel Espinal,espinra01,MLB,2021,North America,Dominican Republic,Villa Gonzalez,47.6,43.0,45.9,62.8,51.3
Raynel Espinal,espinra01,MLB,2022,North America,Dominican Republic,Villa Gonzalez,47.2,57.5,53.8,62.8,51.3
Santiago Espinal,espinsa01,MLB,2020,North America,Dominican Republic,Santiago,48.9,46.2,48.5,40.7,51.3
Santiago Espinal,espinsa01,MLB,2021,North America,Dominican Republic,Santiago,58.3,47.6,49.3,40.7,51.3
Santiago Espinal,espinsa01,MLB,2022,North America,Dominican Republic,Santiago,57.5,54.7,51.6,40.7,51.3
Santiago Espinal,espinsa01,MLB,2023,North America,Dominican Republic,Santiago,49.9,49.3,49.7,40.7,51.3
Santiago Espinal,espinsa01,MLB,2024,North America,Dominican Republic,Santiago,46.2,50.9,49.1,40.7,51.3
Bobby Estalella,estalbo01,MLB,1935,North America,Cuba,Cardenas,51.2,55.7,48.7,34.2,51.3
Bobby Estalella,estalbo01,MLB,1936,North America,Cuba,Cardenas,47.6,43.0,48.4,34.2,51.3
Bobby Estalella,estalbo01,MLB,1939,North America,Cuba,Cardenas,54.7,56.7,49.2,34.2,51.3
Bobby Estalella,estalbo01,MLB,1941,North America,Cuba,Cardenas,47.2,47.7,48.5,34.2,51.3
Bobby Estalella,estalbo01,MLB,1942,North America,Cuba,Cardenas,60.1,57.6,49.8,34.2,51.3
Bobby Estalella,estalbo01,MLB,1943,North America,Cuba,Cardenas,53.8,59.6,50.1,34.2,51.3
Bobby Estalella,estalbo01,MLB,1944,North America,Cuba,Cardenas,60.6,56.0,50.9,34.2,51.3
Bobby Estalella,estalbo01,MLB,1945,North America,Cuba,Cardenas,65.1,55.7,50.1,34.2,51.3
Bobby Estalella,estalbo01,MLB,1949,North America,Cuba,Cardenas,46.2,47.6,47.8,34.2,51.3
Carlos Estévez,estevca01,MLB,2016,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.3,91.5,51.3
Carlos Estévez,estevca01,MLB,2017,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.3,91.5,51.3
Carlos Estévez,estevca01,MLB,2019,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.5,91.5,51.3
Carlos Estévez,estevca01,MLB,2020,North America,Dominican Republic,Santo Domingo,44.1,50.8,50.5,91.5,51.3
Carlos Estévez,estevca01,MLB,2021,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.4,91.5,51.3
Carlos Estévez,estevca01,MLB,2022,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.6,91.5,51.3
Carlos Estévez,estevca01,MLB,2023,North America,Dominican Republic,Santo Domingo,50.7,47.6,53.8,91.5,51.3
Carlos Estévez,estevca01,MLB,2024,North America,Dominican Republic,Santo Domingo,48.0,48.9,50.3,91.5,51.3
Frank Estrada,estrafr01,MLB,1971,North America,Mexico,Navojoa,47.6,43.0,47.0,34.9,51.3
Horacio Estrada,estraho01,MLB,1999,South America,Venezuela,San Joaquin,48.0,43.0,46.1,47.7,51.3
Horacio Estrada,estraho01,MLB,2000,South America,Venezuela,San Joaquin,47.6,43.0,47.2,47.7,51.3
Horacio Estrada,estraho01,MLB,2001,South America,Venezuela,San Joaquin,47.6,43.0,45.2,47.7,51.3
Marco Estrada,estrama01,MLB,2008,North America,Mexico,Sonora,48.0,43.0,46.1,43.6,51.3
Marco Estrada,estrama01,MLB,2009,North America,Mexico,Sonora,47.6,43.0,46.2,43.6,51.3
Marco Estrada,estrama01,MLB,2010,North America,Mexico,Sonora,47.6,43.0,45.9,43.6,51.3
Marco Estrada,estrama01,MLB,2011,North America,Mexico,Sonora,48.5,43.0,47.1,43.6,51.3
Marco Estrada,estrama01,MLB,2012,North America,Mexico,Sonora,47.6,44.5,49.7,43.6,51.3
Marco Estrada,estrama01,MLB,2013,North America,Mexico,Sonora,48.5,44.4,49.7,43.6,51.3
Marco Estrada,estrama01,MLB,2014,North America,Mexico,Sonora,47.2,43.8,48.2,43.6,51.3
Marco Estrada,estrama01,MLB,2015,North America,Mexico,Sonora,48.0,43.0,49.7,43.6,51.3
Marco Estrada,estrama01,MLB,2016,North America,Mexico,Sonora,47.2,43.0,51.2,43.6,51.3
Marco Estrada,estrama01,MLB,2017,North America,Mexico,Sonora,47.2,43.0,51.0,43.6,51.3
Marco Estrada,estrama01,MLB,2018,North America,Mexico,Sonora,47.6,43.0,49.4,43.6,51.3
Marco Estrada,estrama01,MLB,2019,North America,Mexico,Sonora,45.7,84.3,53.3,43.6,51.3
Óscar Estrada,estraos01,MLB,1924,North America,Cuba,La Habana,45.4,49.3,49.8,27.2,51.3
Óscar Estrada,estraos01,MLB,1929,North America,Cuba,La Habana,47.6,43.0,47.0,27.2,51.3
Thairo Estrada,estrath01,MLB,2019,South America,Venezuela,Bejuma,48.9,51.0,48.9,40.7,51.3
Thairo Estrada,estrath01,MLB,2020,South America,Venezuela,Bejuma,47.2,45.8,50.0,40.7,51.3
Thairo Estrada,estrath01,MLB,2021,South America,Venezuela,Bejuma,50.7,55.0,49.4,40.7,51.3
Thairo Estrada,estrath01,MLB,2022,South America,Venezuela,Bejuma,55.7,59.2,52.9,40.7,51.3
Thairo Estrada,estrath01,MLB,2023,South America,Venezuela,Bejuma,57.8,58.0,55.5,40.7,51.3
Thairo Estrada,estrath01,MLB,2024,South America,Venezuela,Bejuma,48.5,58.8,50.7,40.7,51.3
Leo Estrella,estrele01,MLB,2000,North America,Dominican Republic,Puerto Plata,47.6,57.5,50.9,47.7,51.3
Leo Estrella,estrele01,MLB,2003,North America,Dominican Republic,Puerto Plata,47.6,43.0,46.4,47.7,51.3
Leo Estrella,estrele01,MLB,2004,North America,Dominican Republic,Puerto Plata,47.6,43.0,43.7,47.7,51.3
Mark Ettles,ettlema01,MLB,1993,Oceania,Australia,Perth,47.6,43.0,46.2,42.9,67.5
Tony Eusebio,eusebto01,MLB,1991,North America,Dominican Republic,Los Llanos,47.2,43.0,49.7,48.2,51.3
Tony Eusebio,eusebto01,MLB,1994,North America,Dominican Republic,Los Llanos,52.5,55.4,50.3,48.2,51.3
Tony Eusebio,eusebto01,MLB,1995,North America,Dominican Republic,Los Llanos,56.1,56.7,51.2,48.2,51.3
Tony Eusebio,eusebto01,MLB,1996,North America,Dominican Republic,Los Llanos,48.0,49.1,48.9,48.2,51.3
Tony Eusebio,eusebto01,MLB,1997,North America,Dominican Republic,Los Llanos,48.0,48.7,49.6,48.2,51.3
Tony Eusebio,eusebto01,MLB,1998,North America,Dominican Republic,Los Llanos,48.0,53.0,49.7,48.2,51.3
Tony Eusebio,eusebto01,MLB,1999,North America,Dominican Republic,Los Llanos,51.2,51.5,52.0,48.2,51.3
Tony Eusebio,eusebto01,MLB,2000,North America,Dominican Republic,Los Llanos,49.4,55.1,50.9,48.2,51.3
Tony Eusebio,eusebto01,MLB,2001,North America,Dominican Republic,Los Llanos,48.0,50.4,50.3,48.2,51.3
Reuben Ewing,ewingre01,MLB,1921,Europe,Ukraine,Odesa,47.6,43.0,48.1,14.4,83.8
Héctor Fajardo,fajarhe01,MLB,1991,North America,Mexico,Sahuayo,47.2,43.0,47.7,54.7,51.3
Héctor Fajardo,fajarhe01,MLB,1993,North America,Mexico,Sahuayo,47.6,43.0,50.1,54.7,51.3
Héctor Fajardo,fajarhe01,MLB,1994,North America,Mexico,Sahuayo,45.7,69.7,55.7,54.7,51.3
Héctor Fajardo,fajarhe01,MLB,1995,North America,Mexico,Sahuayo,45.7,54.8,52.0,54.7,51.3
Irving Falu,faluir01,MLB,2012,North America,Puerto Rico,Hato Rey,50.2,46.9,48.6,38.4,35.0
Irving Falu,faluir01,MLB,2013,North America,Puerto Rico,Hato Rey,47.6,43.0,47.0,38.4,35.0
Irving Falu,faluir01,MLB,2014,North America,Puerto Rico,Hato Rey,46.2,43.6,47.9,38.4,35.0
Jeurys Familia,familje01,MLB,2012,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.7,71.6,51.3
Jeurys Familia,familje01,MLB,2013,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.4,71.6,51.3
Jeurys Familia,familje01,MLB,2014,North America,Dominican Republic,Santo Domingo,48.0,43.2,46.7,71.6,51.3
Jeurys Familia,familje01,MLB,2015,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.8,71.6,51.3
Jeurys Familia,familje01,MLB,2016,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.7,71.6,51.3
Jeurys Familia,familje01,MLB,2017,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.6,71.6,51.3
Jeurys Familia,familje01,MLB,2018,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.6,71.6,51.3
Jeurys Familia,familje01,MLB,2019,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.2,71.6,51.3
Jeurys Familia,familje01,MLB,2020,North America,Dominican Republic,Santo Domingo,50.2,45.7,50.3,71.6,51.3
Jeurys Familia,familje01,MLB,2021,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.5,71.6,51.3
Jeurys Familia,familje01,MLB,2022,North America,Dominican Republic,Santo Domingo,47.6,43.0,46.2,71.6,51.3
Jeurys Familia,familje01,MLB,2023,North America,Dominican Republic,Santo Domingo,45.4,47.4,48.6,71.6,51.3
Rikkert Faneyte,faneyri01,MLB,1993,Europe,Netherlands,Amsterdam,47.6,43.0,48.9,40.1,51.3
Rikkert Faneyte,faneyri01,MLB,1994,Europe,Netherlands,Amsterdam,45.7,45.7,49.2,40.1,51.3
Rikkert Faneyte,faneyri01,MLB,1995,Europe,Netherlands,Amsterdam,44.4,44.4,49.9,40.1,51.3
Rikkert Faneyte,faneyri01,MLB,1996,Europe,Netherlands,Amsterdam,47.2,44.5,47.0,40.1,51.3
Johneshwy Fargas,fargajo01,MLB,2021,North America,Puerto Rico,Trujillo Alto,48.0,46.0,49.7,46.0,35.0
Bill Farmer,farmebi01,MLB,1888,Europe,Ireland,Dublin,46.7,45.4,49.6,43.7,51.3
Carlos Febles,febleca01,MLB,1998,North America,Dominican Republic,El Seibo,49.9,45.2,49.2,37.7,51.3
Carlos Febles,febleca01,MLB,1999,North America,Dominican Republic,El Seibo,56.5,56.9,53.3,37.7,51.3
Carlos Febles,febleca01,MLB,2000,North America,Dominican Republic,El Seibo,55.2,49.8,50.6,37.7,51.3
Carlos Febles,febleca01,MLB,2001,North America,Dominican Republic,El Seibo,47.6,53.3,51.8,37.7,51.3
Carlos Febles,febleca01,MLB,2002,North America,Dominican Republic,El Seibo,52.5,49.6,51.4,37.7,51.3
Carlos Febles,febleca01,MLB,2003,North America,Dominican Republic,El Seibo,40.0,45.7,49.6,37.7,51.3
Jesús Feliciano,felicje01,MLB,2010,North America,Puerto Rico,Bayamon,46.7,43.9,48.2,42.3,35.0
Mario Feliciano,felicma01,MLB,2021,North America,Puerto Rico,Bayamon,47.6,43.0,47.0,46.0,35.0
Mario Feliciano,felicma01,MLB,2022,North America,Puerto Rico,Bayamon,47.6,43.0,48.6,46.0,35.0
Pedro Feliciano,felicpe01,MLB,2002,North America,Puerto Rico,Rio Piedras,47.6,43.0,46.1,44.2,35.0
Pedro Feliciano,felicpe01,MLB,2003,North America,Puerto Rico,Rio Piedras,47.6,43.0,46.8,44.2,35.0
Pedro Feliciano,felicpe01,MLB,2004,North America,Puerto Rico,Rio Piedras,47.6,43.0,46.3,44.2,35.0
Pedro Feliciano,felicpe01,MLB,2006,North America,Puerto Rico,Rio Piedras,47.6,43.0,46.8,44.2,35.0
Pedro Feliciano,felicpe01,MLB,2007,North America,Puerto Rico,Rio Piedras,47.6,43.0,46.6,44.2,35.0
