city,country,latitude,longitude
Mayfield Heights,United States,41.5192189,-81.457896
Sulphur,United States,30.2365943,-93.3773783
Austintown,United States,41.0996151,-80.7638514
Rankin,United States,32.2338702,-89.9484651
Greer,United States,34.9326334,-99.5435856
Los Taques,Venezuela,11.8245826,-70.2517878
Hood River,United States,45.5311636,-121.6475587
Holland,United States,42.7876022,-86.1090828
Deadwood,United States,44.376651,-103.729642
Pollack,United States,45.4483469,-89.1227064
Eagle,United States,39.6161124,-106.7172844
Arvada,United States,39.8005505,-105.0811573
Janesville,United States,42.6829765,-89.0226793
Hodges,United States,34.3272554,-87.9268739
Orange Park,United States,30.1654707,-81.7016346
Ventress,United States,30.6818525,-91.4081679
La Jolla,United States,32.8401623,-117.2740777
Anthony,United States,37.1533554,-98.0311728
Roselle,United States,41.9852583,-88.0799571
McComb,United States,31.2437872,-90.4531536
Ladson,United States,32.9857275,-80.1098123
Apple Valley,United States,44.7319094,-93.21772
Becker,United States,46.9298236,-95.6761851
Victoria,United States,28.8026443,-96.9766308
Bastrop,United States,30.0541116,-97.3887764
Cedaredge,United States,38.9016487,-107.926454
Fond du Lac,United States,43.7533414,-88.4493796
Shawnee Mission,United States,38.99134745,-94.63274030884841
Shape,Belgium,50.50298345,3.9761295711271982
Waxahachie,United States,32.3944908,-96.8439365
Pensacola,United States,30.421309,-87.2169149
Cheshire,United States,42.9525022,-72.2834412
Elizabethton,United States,36.3487756,-82.2107617
Strongsville,United States,41.3144733,-81.83511
Moorhead,United States,46.8739081,-96.7538674
Thibodeaux,United States,30.2075435,-92.0212839499523
Hockessin,United States,39.7876112,-75.6966001
Fort Meade,United States,27.7522526,-81.8017491
Mount Laurel,United States,39.934002,-74.8909988
Prairieville,United States,30.3122527,-90.9497329
Algona,United States,43.0699663,-94.233019
Granite Falls,United States,48.0817561,-121.96947
Baraboo,United States,43.4704014,-89.7437844
Hartshorne,United States,34.8450984,-95.5574811
Drummond,United States,46.0216554,-83.7394065
Willow Grove,United States,40.1507046,-75.11623055715701
Hollidaysburg,United States,40.430774,-78.3900826
Crawford,United States,41.6951179,-80.1428967
Colonia Diaz,Mexico,19.5278909,-99.0444745
Mt. Pleasant,United States,33.1570582,-94.9694007
Manville,United States,40.5410075,-74.5875422
Centralia,United States,38.5250491,-89.1334037
Buras,United States,29.351886,-89.5242248
Port Jefferson,United States,40.9465118,-73.0691257
Snoqualmie,United States,47.5289527,-121.827093
Boone,United States,42.321246,-88.8235511
Westerville,United States,40.126139,-82.9295287
Pine Ridge,United States,34.4395327,-85.7844134
Frostproof,United States,27.7458626,-81.5306313
Fort Valley,United States,32.5537585,-83.8874084
Wadmalaw Island,United States,32.6710134,-80.2345426
West Haven,United States,41.2706527,-72.9470471
Palmer,United States,61.5995703,-149.11109
Panama City,United States,30.1586518,-85.6602936
Wilkinsburg,United States,40.4418068,-79.8819609
Gloster,United States,31.1973959,-91.0217703
Leesburg,United States,28.810823,-81.8778582
McDonough,United States,40.4376858,-90.6780272
Randallstown,United States,39.36909865,-76.79584212721417
Olomouc,Czechia,49.5940567,17.251143
Chico,United States,39.7284945,-121.8374777
Aviles,Spain,43.5554436,-5.9222466
Lima,United States,40.7399785,-84.105006
Mount Clare,United States,39.0986579,-89.8262077
Bolivar,United States,33.7702263,-90.8519798
Vernon,United States,37.8639924,-94.3800151
Verdun,France,49.1589278,5.3867277
Celina,United States,40.5489358,-84.5702338
Maquoketa,United States,42.0690915,-90.6654748
Villa Park,United States,41.8893116,-87.9778368
Worthington,United States,43.6205056,-95.5956434
Rota,Spain,36.6228636,-6.3599595
Nolensville,United States,35.9522852,-86.6694413
Lindenhurst,United States,40.6867667,-73.3734547
Wonder Lake,United States,42.3823735,-88.36698053390182
Pauls Valley,United States,34.7392055,-97.218509
Camp Pendleton,United States,33.3069873,-117.47376
Stetsonville,United States,45.0772167,-90.3149863
Oliva,United States,40.7204255,-74.0435364
Bessemer,United States,33.4017766,-86.954437
Fairview,United States,40.6333724,-90.1637318
Midvale,United States,40.6149174,-111.9106607
Berlin,United States,44.4688795,-71.1836547
Tooele,United States,40.4062872,-113.1966394
Leone,United States,-14.3386615,-170.7833056
Inman,United States,38.2320232,-97.7733326
Otto,United States,42.356173,-78.8317
Campobasso,Italy,41.717264799999995,14.826226697820019
Sartell,United States,45.6216319,-94.2069365
Setauket,United States,40.9355473,-73.1188824
Milan,Italy,45.4641943,9.1896346
Avellino,Italy,40.9965446,15.1405690365004
Eutaw,United States,32.8406848,-87.8875144
Baker,United States,0.19599149999999999,-176.47805742528612
Brenham,United States,30.1668828,-96.3977442
Shelton,United States,41.2684927,-73.1737082
Montrose,United States,38.4375391,-108.2403855
Elhart,United States,39.3028698,-76.456575
Dana Point,United States,33.4669721,-117.6981075
Red Wing,United States,44.5624676,-92.5338013
Great Lakes,United States,42.3093241,-87.8496551
Hamburg,United States,40.604446,-95.657771
Crystal,United States,45.031823,-93.3606072
Wenatchee,United States,47.4234599,-120.310349
Prairie du Sac,United States,43.2920249,-89.7222092
Clover,United States,36.8326402,-78.7333385
Capitol Heights,United States,38.8849913,-76.9134765
Conshohocken,United States,40.0792766,-75.3015714
Muskegon Heights,United States,43.201126,-86.238946
Grady,United States,30.867067,-84.2322943
Turpin,United States,37.7612526,-77.1469184
Elkton,United States,39.6065073,-75.8330934
Fredricksburg,United States,41.7105468,-88.2720351
Potsdam,United States,44.6697996,-74.9813349
Checotah,United States,35.4700917,-95.5230691
McMechen,United States,39.9881293,-80.7314718
Ashwood,United States,31.0448982,-91.297055
Fox Island,United States,47.2465529,-122.617215
Monreale,Italy,38.0826321,13.2919931
Northfield,United States,44.4582041,-93.161159
Rozellville,United States,44.7430802,-90.0248937
Malaeimi,United States,-14.3193303,-170.7383743
Minneola,United States,37.4433558,-100.015135
Galena,United States,42.4157304,-90.4294726
Genoa,United States,42.667874,-76.5357634
Icard,United States,35.7273539,-81.4706462
Norwich,United States,41.5243537,-72.0759008
Exeter,United Kingdom,50.7255794,-3.5269497
Goose Creek,United States,32.9961038,-80.0387292
Novi,United States,42.48059,-83.4754913
DeKalb County,United States,41.8903447,-88.7713953
Tyronza,United States,35.4877298,-90.3571675
North Attleboro,United States,41.9841334,-71.3322798
Jensen Beach,United States,27.2500487,-80.2304161
Brattleboro,United States,42.8507588,-72.5572913
Alderson,United States,37.7295035,-80.6427598
Halley,United States,33.5356678,-91.3248387
Reedsville,United States,39.5106408,-79.7983924
East Chicago,United States,41.6397857,-87.4548466
Kershaw,United States,34.3334398,-80.5669895
Enola,United States,35.195362,-92.2032058
Poynette,United States,43.3912031,-89.402862
Adamsville,United States,33.6009389,-86.9561059
Red Bank,United States,40.3470543,-74.0643065
Howell,United States,36.766989,-91.9151975
Windermere,United States,28.4944695,-81.5345547
Storrs,United States,41.80564555,-72.25413294148728
West Jordan,United States,40.6061337,-111.9395211
Sarahsville,United States,39.8072948,-81.4678991
East Providence,United States,41.8194081,-71.376257
Balitmore,United States,46.5346659,-89.2290321
Schlawa,Poland,51.8807001,16.0702499
Clendenin,United States,38.4887089,-81.3481745
LaSalle Parish,United States,31.8977396,-92.24124139787628
Eunice,United States,30.4943669,-92.4176324
Reidsville,United States,36.3548586,-79.6644748
Mena,United States,45.709097,-68.8590201
Mt.Olive,United States,33.6846368,-86.87547483944238
Sudbury,United States,42.3834278,-71.4161725
Weatherford,United States,32.7589648,-97.7970748
Zagreb,Serbia,45.8268658,15.972633484972054
Wexford,Ireland,52.46018745,-6.606515459159162
Fairfax County,United States,38.8156356,-77.2836849
Hot Springs,United States,34.5038393,-93.0552437
Burton,United States,42.9897333,-83.6335032
Moody,United States,43.998215,-96.6671385
Lincoln County,United States,35.4866424,-81.2062724
Los Angeles County,United States,34.3155072,-118.209681
Crosby,United States,33.5778818,-101.2855737
Sweet Home,United States,44.3976247,-122.736195
LaVista,United States,47.1429429,-117.706039
Savage,United States,44.7779041,-93.3356204
Mount Ulla,United States,35.6584725,-80.7267361
Freeport,United States,42.2966861,-89.6212271
Massilon,United States,38.421725,-88.123923
Amite City,United States,30.7265747,-90.5089815
Hempstead,United States,33.6949319,-93.6929825
Spearfish,United States,44.490817,-103.85937
St. James,Jamaica,18.36580905,-77.85220374060782
Gorham,United States,37.718384,-89.4859292
Montezuma,United States,37.3476546,-108.6260849
Union,United States,37.4616454,-89.2504793
Colonial Beach,United States,38.2512549,-76.9628158
Boynton Beach,United States,26.5256179,-80.0666026
Humboldt,United States,40.5997415,-123.8997734
Moreno Valley,United States,33.937517,-117.2305944
Bad Windsheim,Germany,49.5020006,10.4175301
Smithfield,United States,35.5111996,-78.346102
Groveport,United States,39.8522449,-82.8868636
Minden,United States,41.4667146,-95.542622
Musselshell,United States,46.4728903,-108.4473635
Crofton,United States,39.01595465,-76.68420565430054
Mahtomedi,United States,45.0696886,-92.9516037
St. Michael,United States,63.464510000000004,-162.09896275266192
Satanta,United States,37.4370646,-100.988276
Talbotville,Canada,42.8031625,-81.2531447
Poughkeepsie,United States,41.7065539,-73.9283672
Vernon Hills,United States,42.2204892,-87.9803604
Hopewell,United States,37.3043154,-77.2872001
Williamsburg,United States,37.2708788,-76.7074042
Placentia,United States,33.8714814,-117.8617337
Sutherland,United States,42.9742849,-95.4975638
Okemos,United States,42.7145576,-84.4127612487143
Monrovia,United States,34.1483499,-118.0014517
Barboursville,United States,38.4095298,-82.2945923
Cham,Germany,49.2178194,12.6663832
Two Rivers,United States,44.1538845,-87.5692479
Lambert,United States,37.093914,-89.55551207962964
Ligonier,United States,40.2430966,-79.2376363
Cibolo,United States,29.5707831,-98.2330927
Burr,United States,40.5355554,-96.3000112
New Rockford,United States,47.679999,-99.137895
Forest City,United States,43.2626747,-93.6376741
Tama,United States,42.0568108,-92.5433918
Euclid,United States,41.5931049,-81.5267873
Lead,United States,44.352207,-103.765198
Brookville,United States,40.8131553,-73.5673482
Belmar,United States,40.1784471,-74.0218037
Fultondale,United States,33.6054626,-86.8024491
Camilla,United States,31.2312887,-84.2103726
Lohne,Germany,52.665257,8.2363523
Radcliff,United States,37.8403456,-85.9491298
Berea,United States,41.3661614,-81.8543026
Wycliffe,Canada,49.6026132,-115.8635118
Blacksburg,United States,37.2296566,-80.4136767
Lone Tree,United States,41.4881375,-91.4258091
La Verne,United States,34.1008426,-117.7678355
Abington,United States,42.1048228,-70.9453218
Bethlehem,United States,40.6178915,-75.3786521
Easton,United States,40.6916081,-75.2099866
Vincennes,United States,38.6772691,-87.5286325
Conroe,United States,30.3118769,-95.4560512
Congerville,United States,40.6169813,-89.2042501
Carnduff,Canada,49.1748399,-101.7972633
Anaheim Hills,United States,33.8444082,-117.7773862
Grenville,United States,45.4669018,-97.3937004
Mt. Kisco,United States,41.2042616,-73.7270761
Donaldsonville,United States,30.1051938,-90.9875923
Mooresville,United States,35.5848596,-80.8100724
Ramsey,United States,45.0165728,-93.0949501
Cohasset,United States,47.263556,-93.620215
Bogue,United States,39.362507,-99.687336
Nicodemus,United States,39.3925947,-99.6178816
Whitefish,United States,48.450293,-114.33828531635987
Rzeszow,Poland,50.013064,22.016143457294312
Lahr,Germany,49.9440252,6.2909576
Fontana,United States,34.0922947,-117.43433
Beach Island,United States,44.2595233,-68.8230852
Biarritz,France,43.4832523,-1.5592776
Irmo,United States,34.08846885,-81.1802101384121
Hendersonville,United States,35.3187279,-82.4609528
Wrentham,United States,42.0667652,-71.3281114
River Rouge,United States,42.2729262,-83.1352891
Giessen,Germany,50.5862066,8.6742306
Asbury Park,United States,40.2203907,-74.0120817
Voorhess,United States,40.429627,-74.117005
Cookeville,United States,36.1623886,-85.4997057
Bennettsville,United States,34.6173803,-79.6847814
Makati City,Philippines,14.5567949,121.0211226
Glens Falls,United States,43.309941,-73.644447
Detroit Lakes,United States,46.817181,-95.845325
Hollandale,United States,43.760829,-93.2041983
Robbins,United States,41.6439227,-87.7036602
Doylestown,United States,40.3100446,-75.1304588
Ann Arbor,United States,42.2813722,-83.7484616
Naypyidaw,Myanmar,19.7540045,96.1344976
Alliance,United States,42.0971897,-102.8707145
Bruce,United States,44.438023,-96.890059
Paramount,United States,33.898917,-118.171005
Blackville,United States,33.3551173,-81.2707218
Rutherfordton,United States,35.3692877,-81.9567716
Paget,Bermuda,32.2832799,-64.7752045
Griffithsville,United States,38.2387052,-81.9892984
Edgar,United States,39.6714952,-87.7340364
Palmyra,United States,5.882204,-162.0748745
Joplin,United States,37.0841838,-94.5133385
Chinook,United States,48.590132,-109.231823
Mansfield,United States,40.75839,-82.5154471
Dartmouth,United States,41.6332267,-70.9879928
Elk Point,United States,42.6860746,-96.6827096
Rayville,United States,39.348342,-94.0629983
Rolling Meadows,United States,42.0841936,-88.0131275
McHenry,United States,42.3294391,-88.4605713
Platte Center,United States,41.5375111,-97.4883783
Manu'a,United States,-14.24198965,-169.46459907332468
Manvel,United States,29.4664706,-95.355714
Chaska,United States,44.7894072,-93.6021791
Batavia,United States,42.9980144,-78.1875515
Maple Plain,United States,45.0071851,-93.6557945
Mentor,United States,41.6664781,-81.3399769
Forest Lake,United States,45.279106,-92.9851629
Naugatuck,United States,41.4860186,-73.0509432
Kellyton,United States,32.9798441,-86.033578
McLain,United States,31.1088958,-88.8270336
Breathitt County,United States,37.5248869,-83.2943551
Vestavia Hills,United States,33.4487989,-86.7879492
West Monroe,United States,32.5184775,-92.1476353
Warner,United States,45.3256953,-98.49539
West Union,United States,42.9624184,-91.8076644
Kailua-Kona,United States,19.641941,-155.996933
Eaton,United States,42.5935964,-84.8443666
Brighton,United States,39.983721,-104.8110775
Eufala,United States,31.908345949999998,-85.14396224153569
Haltom,United States,32.7995738,-97.2691817
Penn Valley,United States,39.1948165,-121.19264637070282
Eagle Butte,United States,45.000375,-101.234324
Rock Valley,United States,43.205241,-96.294843
Rockville Centre,United States,40.6574186,-73.6450664
Zeeland,United States,42.8123375,-86.0165267
Larchwood,United States,43.453875,-96.434065
Riggins,United States,45.4221105,-116.315411
Whitinsville,United States,42.1104808,-71.6646123
Milpitas,United States,37.4332273,-121.8989248
Harris,United States,29.8119769,-95.3741247
